Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
07/01/2017,ANTIOQUIA,CAUCASIA,Sábado,7:00:00,VILLA ARABIA,URBANA,SUPERMERCADOS,LLAMADA TELEFONICA,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,154,000",1
07/01/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:00:00,EL DIAMANTE C-7,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,001,000",1
07/01/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,9:00:00,MIRADOR DEL DOCE  C-6,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,24,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
07/01/2017,ANTIOQUIA,SAN JERÓNIMO,Sábado,19:30:00,LA CURVA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,656,000",1
07/01/2017,BOLÍVAR,ARJONA,Sábado,11:40:00,BARRIO SAN JOSE,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,84,FEMENINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"13,052,000",1
07/01/2017,BOLÍVAR,CARTAGENA (CT),Sábado,17:00:00,EL POZON,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"13,001,000",1
07/01/2017,BOLÍVAR,CARTAGENA (CT),Sábado,9:20:00,EL POZON,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"13,001,000",1
07/01/2017,BOYACÁ,SOGAMOSO,Sábado,15:28:00,ZONA INDUSTRIAL,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,84,MASCULINO,DIVORCIADO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,"15,759,000",1
07/01/2017,CESAR,VALLEDUPAR (CT),Sábado,0:00:00,DANGON,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,38,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"20,001,000",1
07/01/2017,CHOCÓ,QUIBDÓ (CT),Sábado,12:00:00,MIRAFLORES,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,46,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"27,001,000",1
07/01/2017,MAGDALENA,SANTA MARTA (CT),Sábado,9:00:00,DIVINO NIÑO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"47,001,000",1
07/01/2017,META,VILLAVICENCIO (CT),Sábado,10:00:00,VILLA ORTIZ I,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
07/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Sábado,14:00:00,BRISAS DEL MAR,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"52,835,000",1
07/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Sábado,9:30:00,CALLE NUEVA CREACION,URBANA,LOCAL COMERCIAL,CARTA EXTORSIVA,CONDUCTOR MOTOCICLETA,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"52,835,000",1
07/01/2017,VALLE,CALI (CT),Sábado,8:00:00,LOS ALCAZARES E6,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
07/01/2017,VALLE,CALI (CT),Sábado,11:18:00,PORVENIR E4,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
07/01/2017,VALLE,TULUÁ,Sábado,11:53:00,San Carlos,RURAL,PUENTE,LLAMADA TELEFONICA,A PIE,A PIE,49,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,834,000",1
08/01/2017,BOYACÁ,CHIQUINQUIRÁ,Domingo,11:00:00,SUCRE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"15,176,000",1
08/01/2017,CAUCA,PIENDAMÓ,Domingo,0:00:00,LA INMACULADA,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,548,000",1
08/01/2017,CUNDINAMARCA,FUSAGASUGÁ,Domingo,10:00:00,SANTA ANITA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SUPERIOR,"25,290,000",1
08/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,10:00:00,BARRIO 13 DE MARZO,URBANA,CONSTRUCCION,DIRECTA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"54,001,000",1
08/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,8:00:00,BARRIO TRIGAL DEL NORTE,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,"54,001,000",1
08/01/2017,SUCRE,SINCELEJO (CT),Domingo,9:00:00,SAN ROQUE,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"70,001,000",1
08/01/2017,VALLE,BUENAVENTURA,Domingo,12:20:00,LA CAMPIÑA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"76,109,000",1
08/01/2017,VALLE,PALMIRA,Domingo,10:00:00,VIA CENCAR - AEREOPUERTO,RURAL,AEROPUERTO,LLAMADA TELEFONICA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,520,000",1
09/01/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,10:00:00,FLORENCIA C-5,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
09/01/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,6:18:00,ROBLEDO C-7,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,67,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,FISIOTERAPEUTAS,SUPERIOR,"5,001,000",1
09/01/2017,BOYACÁ,TUNJA (CT),Lunes,10:15:00,BARRIO MALDONADO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,66,MASCULINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,"15,001,000",1
09/01/2017,CAUCA,CORINTO,Lunes,21:30:00,VILLA DEL ROSARIO,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"19,212,000",1
09/01/2017,CESAR,AGUSTÍN CODAZZI,Lunes,14:30:00,LA PALIZADA,RURAL,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,64,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"20,013,000",1
09/01/2017,CESAR,VALLEDUPAR (CT),Lunes,15:30:00,CICERON MAESTRE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"20,001,000",1
09/01/2017,MAGDALENA,SANTA MARTA (CT),Lunes,18:30:00,ALMENDROS,URBANA,PANADERIAS,DIRECTA,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"47,001,000",1
09/01/2017,META,URIBE,Lunes,10:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,POLITICO,MEDICINA,SUPERIOR,"50,370,000",1
09/01/2017,META,VILLAVICENCIO (CT),Lunes,10:00:00,BELLO HORIZONTE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
09/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Lunes,10:00:00,VEREDA CAJAPI,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"52,835,000",1
09/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,17:00:00,BARRIO NUEVO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,001,000",1
09/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,18:00:00,CASERIO SANTA CECILIA,URBANA,BILLARES,DIRECTA,A PIE,A PIE,50,FEMENINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,001,000",1
10/01/2017,ANTIOQUIA,BARBOSA,Martes,9:00:00,VDA. PLATANITO PARTE ALTA,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,52,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,079,000",1
10/01/2017,ANTIOQUIA,TURBO,Martes,10:00:00,CENTRO,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,"5,837,000",1
10/01/2017,BOLÍVAR,CARTAGENA (CT),Martes,10:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,72,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
10/01/2017,CALDAS,CHINCHINÁ,Martes,14:00:00,LA PAZ,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"17,174,000",1
10/01/2017,CAQUETÁ,FLORENCIA (CT),Martes,9:00:00,LAS GRANJAS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,48,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"18,001,000",1
10/01/2017,CAUCA,BUENOS AIRES,Martes,11:00:00,VEREDA MAZAMORRERO,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"19,110,000",1
10/01/2017,CAUCA,SILVIA,Martes,10:30:00,CHIMAN,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,77,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,ANALFABETA,"19,743,000",1
10/01/2017,CESAR,VALLEDUPAR (CT),Martes,10:00:00,EL CERRITO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,63,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"20,001,000",1
10/01/2017,CHOCÓ,QUIBDÓ (CT),Martes,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"27,001,000",1
10/01/2017,CHOCÓ,QUIBDÓ (CT),Martes,9:00:00,BUENOS AIRES,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,45,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,LICENCIADO,SUPERIOR,"27,001,000",1
10/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:53:00,ALMONACID E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,29,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SUPERIOR,"11,001,000",1
10/01/2017,CUNDINAMARCA,CHOACHÍ,Martes,12:03:00,CENTRO,URBANA,FRENTE A ALMACEN - VIA PUBLICA,LLAMADA TELEFONICA,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"25,181,000",1
10/01/2017,CUNDINAMARCA,VERGARA,Martes,9:00:00,VER. VERGEL,RURAL,FINCAS Y SIMILARES,DIRECTA,CONDUCTOR VEHICULO,A PIE,87,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"25,862,000",1
10/01/2017,GUAJIRA,RIOHACHA (CT),Martes,11:00:00,LOS CEREZOS,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"44,001,000",1
10/01/2017,HUILA,LA PLATA,Martes,19:00:00,LAS ACACIAS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,58,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"41,396,000",1
10/01/2017,MAGDALENA,CIÉNAGA,Martes,0:00:00,MARACAIBO,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"47,189,000",1
10/01/2017,MAGDALENA,SABANAS DE SAN ANGEL,Martes,16:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,660,000",1
10/01/2017,MAGDALENA,SANTA MARTA (CT),Martes,9:00:00,LAS DELICIAS,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PSICOLOGIA,SUPERIOR,"47,001,000",1
10/01/2017,META,SAN MARTÍN,Martes,9:00:00,VEREDA LLANO GRANDE,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,689,000",1
10/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Martes,15:10:00,CORREGIMIENTO EL SALADO-PATILLALES,RURAL,CARCELES,LLAMADA TELEFONICA,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"54,001,000",1
10/01/2017,RISARALDA,PEREIRA (CT),Martes,10:00:00,VDA. EL ROCIO,RURAL,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"66,001,000",1
10/01/2017,SUCRE,SINCELEJO (CT),Martes,10:00:00,LA MARIA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  AGROPECUARIA,SUPERIOR,"70,001,000",1
10/01/2017,VALLE,BUENAVENTURA,Martes,16:00:00,CENTRO,URBANA,LOTE BALDIO,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"76,109,000",1
10/01/2017,VALLE,CALI (CT),Martes,10:05:00,URB. CIUDAD JARDIN E22,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"76,001,000",1
11/01/2017,ARAUCA,ARAUCA (CT),Miércoles,10:00:00,EL CENTRO,URBANA,PLAZAS DE MERCADO,LLAMADA TELEFONICA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"81,001,000",1
11/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00:00,EL MINUTO DE MARÍA E-19,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
11/01/2017,CUNDINAMARCA,SOACHA,Miércoles,11:45:00,LA CAPILLA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,51,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"25,754,000",1
11/01/2017,GUAJIRA,BARRANCAS,Miércoles,12:45:00,EL CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"44,078,000",1
11/01/2017,GUAVIARE,CALAMAR,Miércoles,8:00:00,SECTOR CENTRO,URBANA,VIAS PUBLICAS,CARTA EXTORSIVA,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"95,015,000",1
11/01/2017,QUINDÍO,MONTENEGRO,Miércoles,13:00:00,ANTONIO NARIÑO,URBANA,EMPRESA,LLAMADA TELEFONICA,A PIE,A PIE,45,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"63,470,000",1
11/01/2017,RISARALDA,PEREIRA (CT),Miércoles,10:00:00,SANTA JUAN DE LAS VILLAS,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,66,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"66,001,000",1
11/01/2017,RISARALDA,PEREIRA (CT),Miércoles,11:00:00,VILLA DE LEYVA CONJUNTO RESIDENCIAL,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,71,MASCULINO,CASADO,COLOMBIA,PENSIONADO,MEDICINA,SUPERIOR,"66,001,000",1
11/01/2017,SUCRE,SINCELEJO (CT),Miércoles,11:00:00,VILLA  MADY,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,58,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"70,001,000",1
12/01/2017,ANTIOQUIA,CAMPAMENTO,Jueves,7:20:00,NORIZAL,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"5,134,000",1
12/01/2017,ANTIOQUIA,MEDELLÍN (CT),Jueves,9:00:00,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
12/01/2017,ANTIOQUIA,RETIRO,Jueves,10:00:00,PARQUE SAN JOSE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,607,000",1
12/01/2017,BOYACÁ,SOGAMOSO,Jueves,13:00:00,VEINTE DE JULIO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"15,759,000",1
12/01/2017,BOYACÁ,SOGAMOSO,Jueves,6:57:00,VDA. PANTANITOS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ECONOMIA,SUPERIOR,"15,759,000",1
12/01/2017,BOYACÁ,TUNJA (CT),Jueves,18:20:00,BARRIO HUNZA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,66,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"15,001,000",1
12/01/2017,CAUCA,CALDONO,Jueves,18:00:00,VDA CRUCERO DE PESCADOR,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,52,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,137,000",1
12/01/2017,CÓRDOBA,LORICA,Jueves,14:00:00,CGTO LOS HIGALES,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,53,MASCULINO,CASADO,ESTADOS UNIDOS,GANADERO,INGENIERÍA DE SISTEMAS,SUPERIOR,"23,417,000",1
12/01/2017,CÓRDOBA,SAN PELAYO,Jueves,10:00:00,CALLE LA SANTA,URBANA,LOCAL COMERCIAL,DIRECTA,A PIE,A PIE,43,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,ARQUEOLOGIA,SUPERIOR,"23,686,000",1
12/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00:00,BOCHICA E-10,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
12/01/2017,META,SAN MARTÍN,Jueves,14:00:00,VEREDA MARAYAL,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"50,689,000",1
12/01/2017,META,VILLAVICENCIO (CT),Jueves,14:00:00,HIERBABUENA,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,36,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
12/01/2017,META,VILLAVICENCIO (CT),Jueves,16:00:00,CAMINO REAL,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,36,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
12/01/2017,TOLIMA,RONCESVALLES,Jueves,14:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,622,000",1
12/01/2017,VALLE,CALI (CT),Jueves,9:00:00,ALTO JORDAN E18,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
12/01/2017,VALLE,CALI (CT),Jueves,11:30:00,SAN LUIS II E6,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,62,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,PRIMARIA,"76,001,000",1
13/01/2017,ANTIOQUIA,LA CEJA,Viernes,20:00:00,CENTR0,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,"5,376,000",1
13/01/2017,BOLÍVAR,CLEMENCIA,Viernes,9:30:00,EL CARMEN,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,222,000",1
13/01/2017,CALDAS,MANIZALES (CT),Viernes,14:00:00,ESTAMBUL,URBANA,CARCELES,DIRECTA,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"17,001,000",1
13/01/2017,CASANARE,AGUAZUL,Viernes,10:35:00,LOS ESTEROS,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",LLAMADA TELEFONICA,A PIE,A PIE,43,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"85,010,000",1
13/01/2017,CASANARE,PAZ DE ARIPORO,Viernes,10:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,50,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"85,250,000",1
13/01/2017,CASANARE,PAZ DE ARIPORO,Viernes,17:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,49,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,ADMINISTRACION  DE EMPRESAS,SUPERIOR,"85,250,000",1
13/01/2017,CASANARE,TAURAMENA,Viernes,13:13:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,GANADERO,-,SECUNDARIA,"85,410,000",1
13/01/2017,CAUCA,POPAYÁN (CT),Viernes,7:30:00,LOS SAUCES,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,001,000",1
13/01/2017,CESAR,VALLEDUPAR (CT),Viernes,14:00:00,SAN JOAQUIN,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"20,001,000",1
13/01/2017,CESAR,VALLEDUPAR (CT),Viernes,9:00:00,7 DE AGOSTO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"20,001,000",1
13/01/2017,CÓRDOBA,LORICA,Viernes,2:30:00,CGTO EL CARITO,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"23,417,000",1
13/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00:00,PARDO RUBIO E-2,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"11,001,000",1
